id	accession	run_accession	experiment_accession	sample_accession	secondary_sample_accession	study_accession	secondary_study_accession	parent_study	submission_accession	run_alias	experiment_alias	sample_alias	study_alias	library_layout	library_selection	library_source	library_strategy	library_name	instrument_model	instrument_platform	base_count	read_count	tax_id	scientific_name	sample_title	experiment_title	study_title	description	sample_description	fastq_md5	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_aspera	fastq_1	fastq_2	md5_1	md5_2	single_end	location	collection_date_year
SRX1592429_SRR3178012	SAMN04494469	SRR3178012	SRX1592429	SAMN04494469	SRS1300528	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_96_UBC_126_L001_R2_001.fastq	VANC/96/UBC/126	VANC/96/UBC/126	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/96/UBC/126	Illumina MiSeq	ILLUMINA	1057442418	2106459	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	d08e8b7b90fe0e51bd886956f38159d9;edc4d1a72915a7e5381e4d1421c50ea1	407430501;457571003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3178012/SRR3178012_2.fastq.gz	d08e8b7b90fe0e51bd886956f38159d9	edc4d1a72915a7e5381e4d1421c50ea1	FALSE	BC	1995
SRX1592432_SRR3178013	SAMN04494470	SRR3178013	SRX1592432	SAMN04494470	SRS1300533	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_96_UBC_127_L001_R2_001.fastq	VANC/96/UBC/127	VANC/96/UBC/127	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/96/UBC/127	Illumina MiSeq	ILLUMINA	2123112114	4229307	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	534497f919560b376f85bb8f119630f1;99463afcc89bdbd7126f5eae5f206187	733193596;827463208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3178013/SRR3178013_2.fastq.gz	534497f919560b376f85bb8f119630f1	99463afcc89bdbd7126f5eae5f206187	FALSE	BC	1995
SRX1592434_SRR3178014	SAMN04494471	SRR3178014	SRX1592434	SAMN04494471	SRS1300534	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_96_UBC_128_R1_001.fastq	VANC/96/UBC/128	VANC/96/UBC/128	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/96/UBC/128	Illumina MiSeq	ILLUMINA	960065462	1912481	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	f8fab5b8e90d52dd169d4123ddd7a017;cb2e6e8a603662e0be54a0474e5c2ce4	384494586;414664002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3178014/SRR3178014_2.fastq.gz	f8fab5b8e90d52dd169d4123ddd7a017	cb2e6e8a603662e0be54a0474e5c2ce4	FALSE	BC	1995
SRX1592435_SRR3178015	SAMN04494472	SRR3178015	SRX1592435	SAMN04494472	SRS1300535	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_96_UBC_129_L001_R1_001.fastq	VANC/96/UBC/129	VANC/96/UBC/129	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/96/UBC/129	Illumina MiSeq	ILLUMINA	756789096	1507548	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	7b2b932d993d4192295c1a9aefedf0e3;5b2806b1449c8fc0b0a577e0a33c15f3	290910166;324342402	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3178015/SRR3178015_2.fastq.gz	7b2b932d993d4192295c1a9aefedf0e3	5b2806b1449c8fc0b0a577e0a33c15f3	FALSE	BC	1995
SRX1592436_SRR3178016	SAMN04494473	SRR3178016	SRX1592436	SAMN04494473	SRS1300536	PRJNA280606	SRP056976	PRJNA9531	SRA355098	WHANGAREI8_79_R1_001.fastq	WHANGAREI8/79	WHANGAREI8/79	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	WHANGAREI8/79	Illumina MiSeq	ILLUMINA	679115640	1352820	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	6cab664b7b6043297aaa23ac1e21b0f4;80a3bcdec7b6173cac4d6d083042e50c	297590023;291995047	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3178016/SRR3178016_2.fastq.gz	6cab664b7b6043297aaa23ac1e21b0f4	80a3bcdec7b6173cac4d6d083042e50c	FALSE	NZ	1991
SRX7013558_SRR10300881	SAMN02952905	SRR10300881	SRX7013558	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA980709	c6_assemA_P1.faq	c6_assemA	gb|AACB00000000.2	PRJNA531391	PAIRED	PCR	GENOMIC	WGS	c6_assemA	Illumina HiSeq 2000	ILLUMINA	2337752972	16090691	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	Illumina HiSeq 2000 sequencing; WB_DNA_Illumina	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	Illumina HiSeq 2000 sequencing; WB_DNA_Illumina	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	433c6adcbef35b63f8f6383626cefe0f;b9c3129feeb85a3437cfedd11963b704	1041400938;1070650219	ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/081/SRR10300881/SRR10300881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/081/SRR10300881/SRR10300881_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/081/SRR10300881/SRR10300881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/081/SRR10300881/SRR10300881_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR103/081/SRR10300881/SRR10300881_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR103/081/SRR10300881/SRR10300881_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/081/SRR10300881/SRR10300881_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/081/SRR10300881/SRR10300881_2.fastq.gz	433c6adcbef35b63f8f6383626cefe0f	b9c3129feeb85a3437cfedd11963b704	FALSE	other	1983
SRX5655630_SRR8868560	SAMN02952905	SRR8868560	SRX5655630	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA871384	m161130_065356_42203_c101132582550000001823250405311762_s1_p0.1.bax.h5	pb_381_E01_1	gb|AACB00000000.2	PRJNA531391	SINGLE	PCR	GENOMIC	WGS	pb_381_E01_1	PacBio RS II	PACBIO_SMRT	2784546874	163482	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	PacBio RS II sequencing; WB_DNA	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	PacBio RS II sequencing; WB_DNA	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	f25fc17289599e003382911d8a9842b5	2458562119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/000/SRR8868560/SRR8868560_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/000/SRR8868560/SRR8868560_subreads.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR886/000/SRR8868560/SRR8868560_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/000/SRR8868560/SRR8868560_subreads.fastq.gz		f25fc17289599e003382911d8a9842b5		TRUE	other	1983
SRX5655629_SRR8868561	SAMN02952905	SRR8868561	SRX5655629	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA871384	m161130_111210_42203_c101132582550000001823250405311763_s1_p0.1.bax.h5	pb_381_F01_1	gb|AACB00000000.2	PRJNA531391	SINGLE	PCR	GENOMIC	WGS	pb_381_F01_1	PacBio RS II	PACBIO_SMRT	2727977145	163482	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	PacBio RS II sequencing; WB_DNA	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	PacBio RS II sequencing; WB_DNA	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	7f9949d702b6df74d5c07f6497a46f22	2409617564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/001/SRR8868561/SRR8868561_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/001/SRR8868561/SRR8868561_subreads.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR886/001/SRR8868561/SRR8868561_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/001/SRR8868561/SRR8868561_subreads.fastq.gz		7f9949d702b6df74d5c07f6497a46f22		TRUE	other	1983
SRX5655628_SRR8868562	SAMN02952905	SRR8868562	SRX5655628	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA871384	m161130_153441_42203_c101132582550000001823250405311764_s1_p0.1.bax.h5	pb_381_G01_1	gb|AACB00000000.2	PRJNA531391	SINGLE	PCR	GENOMIC	WGS	pb_381_G01_1	PacBio RS II	PACBIO_SMRT	2769572087	163482	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	PacBio RS II sequencing; WB_DNA	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	PacBio RS II sequencing; WB_DNA	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	8d00ba7191b567f781df73067758f10d	2447296781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/002/SRR8868562/SRR8868562_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/002/SRR8868562/SRR8868562_subreads.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR886/002/SRR8868562/SRR8868562_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/002/SRR8868562/SRR8868562_subreads.fastq.gz		8d00ba7191b567f781df73067758f10d		TRUE	other	1983
SRX5655627_SRR8868563	SAMN02952905	SRR8868563	SRX5655627	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA871384	m161130_195420_42203_c101132582550000001823250405311765_s1_p0.1.bax.h5	pb_381_H01_1	gb|AACB00000000.2	PRJNA531391	SINGLE	PCR	GENOMIC	WGS	pb_381_H01_1	PacBio RS II	PACBIO_SMRT	2192443167	163482	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	PacBio RS II sequencing; WB_DNA	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	PacBio RS II sequencing; WB_DNA	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	aae9e49e824b23b2bb4b5ae2292948a9	1948971676	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/003/SRR8868563/SRR8868563_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/003/SRR8868563/SRR8868563_subreads.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR886/003/SRR8868563/SRR8868563_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/003/SRR8868563/SRR8868563_subreads.fastq.gz		aae9e49e824b23b2bb4b5ae2292948a9		TRUE	other	1983
SRX5655626_SRR8868564	SAMN02952905	SRR8868564	SRX5655626	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA871384	m161125_133138_42203_c101107962550000001823241905011706_s1_p0.1.bax.h5	pb_381_A01_1	gb|AACB00000000.2	PRJNA531391	SINGLE	PCR	GENOMIC	WGS	pb_381_A01_1	PacBio RS II	PACBIO_SMRT	1346894928	163482	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	PacBio RS II sequencing; WB_DNA	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	PacBio RS II sequencing; WB_DNA	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	deedb2ccb57d90bbdb5d32ca006916e9	1184846831	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/004/SRR8868564/SRR8868564_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/004/SRR8868564/SRR8868564_subreads.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR886/004/SRR8868564/SRR8868564_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/004/SRR8868564/SRR8868564_subreads.fastq.gz		deedb2ccb57d90bbdb5d32ca006916e9		TRUE	other	1983
SRX5655625_SRR8868565	SAMN02952905	SRR8868565	SRX5655625	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA871384	m161201_022056_42203_c101132582550000001823250405311766_s1_p0.1.bax.h5	pb_381_A02_1	gb|AACB00000000.2	PRJNA531391	SINGLE	PCR	GENOMIC	WGS	pb_381_A02_1	PacBio RS II	PACBIO_SMRT	2811098853	163482	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	PacBio RS II sequencing; WB_DNA	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	PacBio RS II sequencing; WB_DNA	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	8a8657e35408f1b2a431e7ec9d45f784	2479827414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/005/SRR8868565/SRR8868565_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/005/SRR8868565/SRR8868565_subreads.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR886/005/SRR8868565/SRR8868565_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/005/SRR8868565/SRR8868565_subreads.fastq.gz		8a8657e35408f1b2a431e7ec9d45f784		TRUE	other	1983
SRX5655624_SRR8868566	SAMN02952905	SRR8868566	SRX5655624	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA871384	m161125_175038_42203_c101107962550000001823241905011707_s1_p0.1.bax.h5	pb_381_B01_1	gb|AACB00000000.2	PRJNA531391	SINGLE	PCR	GENOMIC	WGS	pb_381_B01_1	PacBio RS II	PACBIO_SMRT	1888887937	163482	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	PacBio RS II sequencing; WB_DNA	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	PacBio RS II sequencing; WB_DNA	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	906e95241f485fa45b684a539e0aa3d2	1.66E+09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/006/SRR8868566/SRR8868566_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/006/SRR8868566/SRR8868566_subreads.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR886/006/SRR8868566/SRR8868566_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/006/SRR8868566/SRR8868566_subreads.fastq.gz		906e95241f485fa45b684a539e0aa3d2		TRUE	other	1983
SRX5655623_SRR8868567	SAMN02952905	SRR8868567	SRX5655623	SAMN02952905	SRS4600534	PRJNA531391	SRP191500		SRA871384	m161125_220957_42203_c101108622550000001823241905011720_s1_p0.1.bax.h5	pb_381_C01_1	gb|AACB00000000.2	PRJNA531391	SINGLE	PCR	GENOMIC	WGS	pb_381_C01_1	PacBio RS II	PACBIO_SMRT	3306173210	163482	184922	Giardia lamblia ATCC 50803	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	PacBio RS II sequencing; WB_DNA	Giardia intestinalis strain:WB | isolate:Clone C6 Genome sequencing and assembly	PacBio RS II sequencing; WB_DNA	This sample has been submitted by GenBank on 2019-04-10; Giardia lamblia ATCC 50803	70652eb4df4a5d06b2c424ba79486e49	2901821025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/007/SRR8868567/SRR8868567_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/007/SRR8868567/SRR8868567_subreads.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR886/007/SRR8868567/SRR8868567_subreads.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR886/007/SRR8868567/SRR8868567_subreads.fastq.gz		70652eb4df4a5d06b2c424ba79486e49		TRUE	other	1983
SRX6745910_SRR10007607	SAMN12610744	SRR10007607	SRX6745910	SAMN12610744	SRS5296285	PRJNA561185	SRP218927	PRJNA9531	SRA945782	Beaver_S70_L001_R1_001.fastq.gz	218	Giardia beaver	PRJNA561185	PAIRED	unspecified	GENOMIC	WGS	218	Illumina MiSeq	ILLUMINA	576465347	1035336	5741	Giardia intestinalis	This sample has been submitted by pda|spollo on 2020-03-26; Giardia intestinalis	Illumina MiSeq sequencing; MiSeq sequencing of Giardia beaver	Giardia intestinalis Genome sequencing and assembly	Illumina MiSeq sequencing; MiSeq sequencing of Giardia beaver	This sample has been submitted by pda|spollo on 2020-03-26; Giardia intestinalis	e1dd2df60e0499bb8e67c33344defdc2;78f4fa7be2aaa02521d3c6378e27d755	220372612;244846399	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/007/SRR10007607/SRR10007607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/007/SRR10007607/SRR10007607_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/007/SRR10007607/SRR10007607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/007/SRR10007607/SRR10007607_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR100/007/SRR10007607/SRR10007607_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR100/007/SRR10007607/SRR10007607_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/007/SRR10007607/SRR10007607_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/007/SRR10007607/SRR10007607_2.fastq.gz	e1dd2df60e0499bb8e67c33344defdc2	78f4fa7be2aaa02521d3c6378e27d755	FALSE	unknown	unknown
SRX6745908_SRR10007609	SAMN12610744	SRR10007609	SRX6745908	SAMN12610744	SRS5296285	PRJNA561185	SRP218927	PRJNA9531	SRA945782	Beaver_2309_reads_all.fastq	2309	Giardia beaver	PRJNA561185	SINGLE	unspecified	GENOMIC	WGS	2309	MinION	OXFORD_NANOPORE	3165598307	382042	5741	Giardia intestinalis	This sample has been submitted by pda|spollo on 2020-03-26; Giardia intestinalis	MinION sequencing; MinION sequencing of Giardia beaver	Giardia intestinalis Genome sequencing and assembly	MinION sequencing; MinION sequencing of Giardia beaver	This sample has been submitted by pda|spollo on 2020-03-26; Giardia intestinalis	74539151e7bc812df76d42ef7658aaf8	3257136259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/009/SRR10007609/SRR10007609_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/009/SRR10007609/SRR10007609_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR100/009/SRR10007609/SRR10007609_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/009/SRR10007609/SRR10007609_1.fastq.gz		74539151e7bc812df76d42ef7658aaf8		TRUE	unknown	unknown
SRX6745954_SRR10007650	SAMN12611509	SRR10007650	SRX6745954	SAMN12611509	SRS5296323	PRJNA561185	SRP218927	PRJNA9531	SRA945793	WB_S1_L001_R1_001.fastq.gz	106	Giardia AWB	PRJNA561185	PAIRED	unspecified	GENOMIC	WGS	106	Illumina MiSeq	ILLUMINA	588063931	1016408	5741	Giardia intestinalis	This sample has been submitted by pda|spollo on 2020-03-26; Giardia intestinalis	Illumina MiSeq sequencing; MiSeq sequencing of Giardia AWB	Giardia intestinalis Genome sequencing and assembly	Illumina MiSeq sequencing; MiSeq sequencing of Giardia AWB	This sample has been submitted by pda|spollo on 2020-03-26; Giardia intestinalis	b1d1188fd43e67ee8e1dfb2226bd218b;dca85f5dcecb35b1e87b16d6c5b9b8b6	214778499;248262648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/050/SRR10007650/SRR10007650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/050/SRR10007650/SRR10007650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/050/SRR10007650/SRR10007650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/050/SRR10007650/SRR10007650_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR100/050/SRR10007650/SRR10007650_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR100/050/SRR10007650/SRR10007650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/050/SRR10007650/SRR10007650_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/050/SRR10007650/SRR10007650_2.fastq.gz	b1d1188fd43e67ee8e1dfb2226bd218b	dca85f5dcecb35b1e87b16d6c5b9b8b6	FALSE	unknown	unknown
SRX6745952_SRR10007652	SAMN12611509	SRR10007652	SRX6745952	SAMN12611509	SRS5296323	PRJNA561185	SRP218927	PRJNA9531	SRA945793	WB_Run1_0157_reads_all.fastq	157	Giardia AWB	PRJNA561185	SINGLE	unspecified	GENOMIC	WGS	157	MinION	OXFORD_NANOPORE	2367530512	328554	5741	Giardia intestinalis	This sample has been submitted by pda|spollo on 2020-03-26; Giardia intestinalis	MinION sequencing; MinION sequencing of Giardia AWB	Giardia intestinalis Genome sequencing and assembly	MinION sequencing; MinION sequencing of Giardia AWB	This sample has been submitted by pda|spollo on 2020-03-26; Giardia intestinalis	5d2fb88097ddd919e28f89861681d34b	2435942076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/052/SRR10007652/SRR10007652_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/052/SRR10007652/SRR10007652_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR100/052/SRR10007652/SRR10007652_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/052/SRR10007652/SRR10007652_1.fastq.gz		5d2fb88097ddd919e28f89861681d34b		TRUE	unknown	unknown
